53061,34
17031,220
06059,369
04013,1220
06037,1337
06085,44
25025,53
06075,21
55025,6
06073,165
48029,707
31055,33
06023,0
06067,138
06095,9
53063,77
49035,80
06041,44
06055,6
06097,48
41067,10
53033,70
06001,66
12057,275
12081,99
06061,18
06081,14
13121,138
25021,34
33009,0
53071,3
06013,62
37183,89
34003,-1
36119,-123
48157,136
53007,6
08035,5
08059,16
12113,37
24031,40
25017,92
32003,474
32031,26
36059,-509
47187,9
48201,1417
04021,68
06113,13
08031,27
08037,0
08041,27
12011,571
12071,154
13233,10
15003,21
18097,39
21067,12
27123,35
34007,24
36087,39
37037,9
40143,39
42045,52
42127,2
45019,123
45055,10
49011,13
49053,4
53011,16
53031,0
53053,48
06019,122
06039,36
06065,338
06087,4
11001,24
12015,25
12091,55
12127,91
13067,91
13135,98
20091,15
25003,1
29189,103
33015,7
36091,10
41029,2
41035,1
42091,24
50003,0
51059,29
53037,19
09001,12
13057,19
18063,5
19103,14
21097,0
21111,44
24025,3
25027,64
27019,2
34031,6
36103,-41
36111,32
41019,1
41047,12
45083,60
47037,73
47157,108
53035,6
04019,160
06089,4
08005,12
08069,5
13089,82
13113,13
13115,6
18113,2
19155,15
22051,33
24033,51
34017,10
34025,9
34039,6
39035,121
42089,8
48085,41
51810,25
55093,4
06077,199
06111,40
08051,1
12001,17
12021,54
12089,10
12101,99
12103,261
13049,3
17089,15
17111,6
18001,1
18011,1
22071,23
25009,64
26125,27
26163,70
27003,6
34005,16
41051,34
42101,92
46005,0
46023,0
46035,1
46099,8
47163,16
48113,331
48339,61
48439,243
49057,5
51107,9
53057,5
53073,7
05069,11
06099,153
08097,0
10003,46
12086,913
12109,35
13015,17
13177,1
13185,32
17097,21
18067,1
18081,2
18141,14
22017,45
24005,69
27109,3
28035,15
34023,20
35001,45
35049,0
35053,1
36055,-10
38101,0
39151,26
41017,10
41043,2
41053,1
41059,21
42017,11
45057,12
46009,0
48183,27
50007,0
51013,2
53029,3
53067,4
55039,2
55133,28
56033,1
02020,7
05119,22
06107,42
08001,26
09005,1
12019,27
12031,130
12099,358
12115,72
12117,115
19027,1
20209,22
21173,1
23001,5
26065,7
26081,10
26117,2
26147,0
26161,4
27037,9
27053,63
27145,2
29077,13
31025,1
32510,2
34013,17
34027,3
36001,-45
36025,4
36027,-8
36043,8
36071,6
37025,16
37067,25
37101,9
37119,94
37133,6
39155,30
41005,24
42095,9
42103,0
47093,33
51510,5
51085,3
51095,1
51147,5
51153,18
53013,1
53027,3
53077,39
01051,17
01073,97
01083,8
01101,30
01125,32
06069,5
08019,0
08101,1
08107,2
08117,0
08123,6
12095,237
12097,84
13129,5
13151,24
16001,73
19085,1
20015,2
22089,4
22103,37
22109,24
23005,2
24003,17
24017,3
26017,5
26029,0
26089,0
26099,22
27171,2
28029,10
28083,14
28109,13
29083,0
30031,2
30049,1
30093,0
30111,17
34029,12
36093,7
37191,11
40109,60
42029,11
42041,2
42125,12
46087,0
47065,22
47089,4
47149,22
48027,34
48141,203
48167,64
48423,35
48453,135
51660,2
53025,7
55079,59
55101,16
55117,3
56013,3
01003,19
04009,18
06079,14
08013,5
08077,5
09003,16
09009,19
13077,9
15007,0
16013,1
16081,0
17035,2
17043,29
17167,4
17163,19
17203,0
18091,3
18179,1
19049,1
20059,1
21017,0
21179,0
22015,35
22057,15
22095,6
24013,3
25001,10
25005,36
26115,4
27129,1
30063,2
34021,16
35043,3
36007,11
36107,2
36109,-2
37019,11
37049,16
37085,10
39013,1
39017,18
39049,76
39093,5
39153,20
39157,4
40065,4
42003,95
45013,35
45063,58
47013,1
48039,88
48209,27
49043,0
50023,1
50027,0
51041,11
51177,3
53039,0
55139,5
01081,12
01117,12
05051,18
05125,7
06071,296
06083,55
08045,0
12003,0
12017,29
13059,8
13063,33
13095,15
13217,31
15009,1
17027,0
17195,2
17201,33
18057,7
19005,0
19153,25
21049,1
22087,0
23015,1
24510,60
24027,18
25013,53
25023,33
26139,9
27161,1
27163,11
28049,57
33011,16
36029,-9
36039,8
36057,1
36079,2
37189,0
37195,8
39095,30
39103,4
40027,23
40071,2
40119,2
41071,5
42077,9
42079,4
45007,64
45045,107
45051,87
48121,71
49049,11
53041,1
53043,1
02090,5
05023,0
05025,2
05041,3
05079,1
06057,2
12033,109
12069,57
13117,15
13139,47
13223,13
13285,33
17143,6
17197,18
18005,6
18043,11
22005,20
24021,3
24041,0
27009,0
27013,3
28045,4
28095,12
29037,7
33003,1
34019,-2
34035,11
36003,2
36067,-4
36069,2
37063,8
39055,3
40017,5
41003,0
45039,3
47155,7
48037,25
48321,32
49045,0
49051,0
50017,0
51179,4
51199,1
55087,7
55141,1
01089,28
01115,21
02130,0
04017,54
06029,133
06053,30
10005,16
12009,142
12105,218
13245,41
13313,20
15001,0
16065,0
18047,14
18089,36
19001,1
19013,8
20045,8
20057,0
21143,1
22033,105
22117,5
23011,1
23017,0
23031,2
26075,4
26137,1
27091,1
27103,1
28047,25
28059,31
29019,2
29051,1
29095,23
31107,0
31153,7
34015,22
34041,-1
35055,1
36019,1
36083,2
36105,5
36121,2
37097,7
37163,11
38015,12
38017,2
39031,5
39037,5
39085,19
39099,15
40117,0
41039,2
42007,14
45017,14
45079,73
45091,23
48041,11
48139,33
48303,25
51540,6
51075,1
51087,11
51830,0
53021,13
53045,0
54037,0
55059,13
56021,1
56029,0
01015,19
01121,8
02122,0
04005,15
05011,2
05045,3
05143,14
06045,13
08125,0
09007,3
10001,13
12073,17
12119,24
12131,9
13073,21
13153,29
16083,8
17077,1
17091,5
17093,2
17099,21
17119,20
17189,1
17199,5
18019,6
18041,1
18079,0
18095,3
19183,1
19191,0
20103,2
21073,6
21117,3
21227,6
23019,0
25011,4
27131,0
28011,20
28027,7
28033,18
28089,32
28111,4
29183,24
29510,21
31001,0
31111,0
33001,0
33013,3
34001,14
36017,3
36031,1
36041,1
36045,1
36051,2
36113,-1
36115,3
37071,41
37081,29
37093,6
37109,8
37125,7
37129,7
38059,1
39005,-1
39023,8
39041,5
39077,3
39109,8
42001,8
42011,16
42069,1
42133,40
45061,6
47021,5
47147,10
47165,19
48285,27
48309,53
48325,29
48401,0
48479,148
48485,5
48491,36
49003,1
49005,3
51036,2
51760,8
53005,19
54055,20
55009,11
55063,0
55131,7
56039,0
01017,5
01097,80
01127,19
04023,13
04025,27
05007,16
05009,0
05019,3
05031,5
05035,12
05053,0
05055,3
05063,3
05111,1
05113,2
05115,9
05129,0
05131,17
05133,3
05141,0
08025,0
08049,0
08087,1
09013,0
09015,0
12053,55
12061,51
12063,49
12085,58
13021,51
13099,1
13103,11
13127,49
13175,26
13225,6
13247,17
18119,1
18157,3
18177,3
19061,11
19139,3
20021,0
20107,0
20127,0
20173,15
21047,7
21059,3
21101,0
21199,4
21209,0
22007,3
22019,75
22045,28
22047,8
22055,42
22063,16
22075,1
22093,3
22097,39
22119,7
22121,5
24009,1
24045,4
25015,8
26037,1
26045,1
26049,7
26093,1
26111,1
27099,1
27139,19
28051,7
28067,16
28123,5
28147,10
28157,3
28159,5
